Date,Power in kW,Last Hour Power in kW,Temperature in °C,Humidity in %,Solar Radiation in W/m^2
2017-06-11 08:00:00,131.1130548,129.1784949,18.953333333333333,66.105,562.5083333333333
2017-06-11 09:00:00,131.2633322,131.1130548,20.460833333333333,59.196666666666665,718.4333333333334
2017-06-11 10:00:00,133.9151632,131.2633322,21.785,53.45166666666666,868.1666666666666
2017-06-11 11:00:00,135.6762134,133.9151632,23.816666666666666,42.10916666666667,919.6750000000001
2017-06-11 12:00:00,139.2288716,135.6762134,24.916666666666668,37.848333333333336,983.9166666666666
2017-06-11 13:00:00,151.8320804,139.2288716,25.310000000000002,38.545,963.9166666666666
2017-06-11 14:00:00,153.3934584,151.8320804,25.445833333333336,37.67333333333333,895.25
2017-06-11 15:00:00,153.3635285,153.3934584,25.0675,39.571666666666665,777.25
2017-06-11 16:00:00,155.3640179,153.3635285,23.38416666666667,44.968333333333334,618.8166666666666
2017-06-11 17:00:00,154.2817276,155.3640179,22.295,48.95583333333334,431.6583333333333
2017-06-11 18:00:00,154.3685871,154.2817276,21.485833333333332,52.98666666666667,236.35833333333335
2017-06-11 19:00:00,154.6796069,154.3685871,20.466666666666665,56.534166666666664,66.0925
2017-06-11 20:00:00,152.7301867,154.6796069,19.104166666666668,61.51833333333334,3.0997500000000002
2017-06-11 21:00:00,151.7805926,152.7301867,18.56,63.55916666666667,2.511833333333333
2017-06-11 22:00:00,147.8890777,151.7805926,18.397499999999997,64.3,2.82825
2017-06-11 23:00:00,146.1108649,147.8890777,17.9425,65.35333333333334,0.0
2017-06-12 00:00:00,145.2977344,146.1108649,17.474999999999998,66.01583333333333,0.0
2017-06-12 01:00:00,144.234909,145.2977344,17.4625,65.28750000000001,0.0
2017-06-12 02:00:00,143.8851687,144.234909,17.78,64.0575,0.0
2017-06-12 03:00:00,144.1530727,143.8851687,17.775833333333335,63.7575,0.0
2017-06-12 04:00:00,143.5980091,144.1530727,17.254166666666666,65.98916666666666,0.0
2017-06-12 05:00:00,150.2907952,143.5980091,17.710833333333333,64.35000000000001,30.211249999999996
2017-06-12 06:00:00,160.2909399,150.2907952,18.1825,63.69583333333333,165.19166666666666
2017-06-12 07:00:00,181.695423,160.2909399,19.254166666666666,61.50416666666666,347.9916666666666
2017-06-12 08:00:00,234.1047709,181.695423,21.49,54.48916666666667,538.9833333333333
2017-06-12 09:00:00,306.8597532,234.1047709,22.623333333333335,51.982499999999995,701.5416666666666
2017-06-12 10:00:00,357.155799,306.8597532,25.545,44.10833333333333,837.25
2017-06-12 11:00:00,367.7147747,357.155799,28.025833333333335,38.03666666666667,920.4166666666666
2017-06-12 12:00:00,335.7975712,367.7147747,29.008333333333336,32.80916666666666,952.9166666666666
2017-06-12 13:00:00,348.4842907,335.7975712,29.583333333333332,30.596666666666664,930.8333333333334
2017-06-12 14:00:00,382.4176811,348.4842907,30.235833333333332,29.5625,861.4166666666666
2017-06-12 15:00:00,397.8070915,382.4176811,30.041666666666668,29.543333333333333,744.1166666666667
2017-06-12 16:00:00,376.6037457,397.8070915,29.546666666666667,29.861666666666665,587.6166666666667
2017-06-12 17:00:00,315.8694903,376.6037457,26.757500000000004,38.415,375.7833333333333
2017-06-12 18:00:00,243.2365299,315.8694903,23.666666666666668,44.6,127.00833333333333
2017-06-12 19:00:00,209.0053056,243.2365299,22.15833333333333,44.81,33.14783333333333
2017-06-12 20:00:00,183.1389651,209.0053056,21.2225,42.455000000000005,1.4391666666666667
2017-06-12 21:00:00,162.2215231,183.1389651,20.7025,43.92666666666667,0.8811666666666667
2017-06-12 22:00:00,136.5856219,162.2215231,21.311666666666667,41.7025,0.9109166666666666
2017-06-12 23:00:00,127.6991625,136.5856219,21.2075,42.54833333333333,0.0
2017-06-13 00:00:00,126.9561475,127.6991625,20.406666666666666,49.7275,0.0
2017-06-13 01:00:00,125.3851417,126.9561475,20.141666666666666,50.88833333333333,0.0
2017-06-13 02:00:00,126.7388941,125.3851417,19.634615384615383,55.34307692307693,0.0
2017-06-13 03:00:00,124.5667787,126.7388941,17.489166666666666,69.55833333333334,0.0
2017-06-13 04:00:00,122.7483803,124.5667787,16.6675,76.29166666666667,0.0
2017-06-13 05:00:00,122.6024982,122.7483803,17.075,74.97500000000001,14.714166666666666
2017-06-13 06:00:00,119.8380638,122.6024982,18.651666666666667,69.48916666666666,153.4375
2017-06-13 07:00:00,121.6045558,119.8380638,19.916666666666668,63.971666666666664,291.675
2017-06-13 08:00:00,125.3550025,121.6045558,21.71166666666667,57.26583333333334,470.14166666666665
2017-06-13 09:00:00,132.3295064,125.3550025,22.304999999999996,55.45166666666666,688.5166666666668
2017-06-13 10:00:00,141.0874556,132.3295064,26.02333333333333,38.420833333333334,834.5833333333334
2017-06-13 11:00:00,146.951623,141.0874556,28.325833333333335,30.0725,879.4833333333332
2017-06-13 12:00:00,150.3749338,146.951623,28.825,29.493333333333336,688.4416666666666
2017-06-13 13:00:00,157.6307369,150.3749338,30.206666666666667,27.956666666666667,870.6083333333332
2017-06-13 14:00:00,162.8368651,157.6307369,26.566666666666666,35.775,848.5
2017-06-13 15:00:00,152.1477048,162.8368651,25.794166666666666,38.115,732.9416666666666
2017-06-13 16:00:00,151.3483881,152.1477048,24.9425,40.281666666666666,576.6416666666667
2017-06-13 17:00:00,151.5340372,151.3483881,22.424166666666665,46.932500000000005,392.73333333333335
2017-06-13 18:00:00,139.0438504,151.5340372,22.790833333333335,50.25833333333333,202.14166666666665
2017-06-13 19:00:00,133.2391242,139.0438504,23.57166666666667,47.1325,48.91083333333333
2017-06-13 20:00:00,131.2417743,133.2391242,22.25833333333333,50.54416666666666,2.0220833333333332
2017-06-13 21:00:00,135.2387764,131.2417743,21.7025,47.362500000000004,1.107
2017-06-13 22:00:00,125.6704176,135.2387764,21.53916666666667,44.830000000000005,0.9801666666666667
2017-06-13 23:00:00,123.1586083,125.6704176,21.483846153846155,44.41846153846154,0.0
2017-06-14 00:00:00,122.2410371,123.1586083,21.248333333333335,52.76499999999999,0.0
2017-06-14 01:00:00,124.3687809,122.2410371,20.99,58.615833333333335,0.0
2017-06-14 02:00:00,121.5095336,124.3687809,20.684166666666666,60.512499999999996,0.0
2017-06-14 03:00:00,121.716322,121.5095336,20.00583333333333,59.43833333333333,0.0
2017-06-14 04:00:00,121.3632329,121.716322,19.515833333333333,60.098333333333336,0.0
2017-06-14 05:00:00,121.5622772,121.3632329,18.482499999999998,71.6225,26.52591666666667
2017-06-14 06:00:00,133.2966817,121.5622772,19.3825,72.0425,165.45000000000002
2017-06-14 07:00:00,166.5245218,133.2966817,21.26,59.14333333333334,352.44166666666666
2017-06-14 08:00:00,231.5481714,166.5245218,21.718333333333334,55.44166666666666,538.125
2017-06-14 09:00:00,307.8581142,231.5481714,21.554999999999996,56.86666666666667,708.5166666666668
2017-06-14 10:00:00,337.7191545,307.8581142,22.28833333333333,53.70916666666667,844.9166666666666
2017-06-14 11:00:00,340.8678637,337.7191545,23.089166666666667,50.75083333333333,928.4166666666666
2017-06-14 12:00:00,310.6547808,340.8678637,22.83,50.96,964.5
2017-06-14 13:00:00,325.2695719,310.6547808,22.684615384615384,50.38,945.0
2017-06-14 14:00:00,373.1362726,325.2695719,22.743333333333336,49.25,877.1666666666666
2017-06-14 15:00:00,375.1997613,373.1362726,23.88083333333333,45.107499999999995,761.8666666666667
2017-06-14 16:00:00,346.1133403,375.1997613,24.155,46.18416666666667,600.4416666666667
2017-06-14 17:00:00,294.8538866,346.1133403,22.974166666666665,50.94166666666666,425.0833333333333
2017-06-14 18:00:00,233.501359,294.8538866,21.843333333333334,55.29750000000001,230.26666666666665
2017-06-14 19:00:00,205.4126711,233.501359,20.324166666666667,60.41833333333333,63.696666666666665
2017-06-14 20:00:00,176.722455,205.4126711,18.4725,66.5525,2.9890833333333333
2017-06-14 21:00:00,158.1652891,176.722455,18.208333333333332,67.17333333333333,2.2143333333333333
2017-06-14 22:00:00,152.8928128,158.1652891,17.400833333333335,70.68083333333333,2.200833333333333
2017-06-14 23:00:00,144.9308315,152.8928128,17.185384615384613,68.90461538461538,0.0
2017-06-15 00:00:00,146.1236322,144.9308315,16.95,68.1025,0.0
2017-06-15 01:00:00,146.4170708,146.1236322,16.823333333333334,67.69416666666666,0.0
2017-06-15 02:00:00,143.0444106,146.4170708,16.925,66.03333333333333,0.0
2017-06-15 03:00:00,141.9104232,143.0444106,16.388333333333332,68.81916666666667,0.0
2017-06-15 04:00:00,142.213071,141.9104232,15.854166666666666,74.61666666666666,0.0
2017-06-15 05:00:00,139.4053115,142.213071,16.094166666666666,78.01666666666667,26.175833333333333
2017-06-15 06:00:00,138.5622511,139.4053115,16.675,73.84583333333333,169.01666666666668
2017-06-15 07:00:00,139.5064034,138.5622511,18.108333333333334,63.20666666666667,357.73333333333335
2017-06-15 08:00:00,142.5194862,139.5064034,19.659166666666668,55.435833333333335,545.4583333333334
2017-06-15 09:00:00,151.8270572,142.5194862,21.020833333333332,48.915,711.9583333333334
2017-06-15 10:00:00,161.4816476,151.8270572,22.544166666666666,43.0875,840.8333333333334
2017-06-15 11:00:00,162.6024491,161.4816476,24.810000000000002,35.472500000000004,928.75
2017-06-15 12:00:00,167.0749808,162.6024491,25.86583333333333,31.575833333333335,966.4166666666666
2017-06-15 13:00:00,170.9309147,167.0749808,25.843333333333334,33.714166666666664,949.0
2017-06-15 14:00:00,175.0151949,170.9309147,25.9525,30.6575,883.3333333333334
2017-06-15 15:00:00,179.6336087,175.0151949,25.826666666666668,31.548333333333332,767.9166666666666
2017-06-15 16:00:00,184.2166508,179.6336087,25.060000000000002,33.347500000000004,614.6750000000001
2017-06-15 17:00:00,180.2255091,184.2166508,23.504166666666666,37.01916666666667,432.80833333333334
2017-06-15 18:00:00,163.0955599,180.2255091,22.255,40.75,238.25833333333333
2017-06-15 19:00:00,156.2709148,163.0955599,20.996666666666666,44.57333333333333,66.31333333333333
2017-06-15 20:00:00,154.6007008,156.2709148,20.340833333333332,50.2575,2.4699166666666668
2017-06-15 21:00:00,153.5510613,154.6007008,19.98,52.51333333333333,1.0748333333333333
2017-06-15 22:00:00,152.835046,153.5510613,19.926666666666666,52.935,1.1878333333333333
2017-06-15 23:00:00,148.5879304,152.835046,19.275833333333335,56.83583333333333,0.0
2017-06-16 00:00:00,148.4127463,148.5879304,18.991666666666667,59.07916666666667,0.0
2017-06-16 01:00:00,147.5575465,148.4127463,18.790833333333335,60.775,0.0
2017-06-16 02:00:00,145.0729462,147.5575465,18.345833333333335,63.129999999999995,0.0
2017-06-16 03:00:00,146.0717258,145.0729462,17.705833333333334,66.32166666666667,0.0
2017-06-16 04:00:00,143.4992195,146.0717258,17.30461538461538,68.66923076923078,0.0
